,COORD.COOR2,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1
56,-11.2,1.83504,3.78388,6.638489999999999,10.5797,14.6228,19.144000000000002,24.1973,29.2885,34.6683,41.6141,48.5437,55.3351,63.0194,70.7073,78.0622,84.2014,89.2763,95.0849,100.032,104.595,108.357,106.35,106.971,108.233,111.905,112.79,114.198,114.148,108.17,97.8781,83.7617,72.4407,61.388000000000005,48.8719,28.1858,12.0613,-0.804194,-24.3609,-40.3529,-54.1836,-75.1531,-87.6781,-109.238,-123.705,-136.717,-149.847,-160.882,-177.644,-187.174,-199.988,-208.709,-220.518,-229.077,-234.394,-240.756,-245.364,-249.847,-255.921,-252.972,-247.762,-250.327,-237.27,-233.526,-232.185,-257.203,-225.154,-199.86900000000003,-194.343,-181.084,-172.43900000000005,-163.95,-155.339,-132.953,-119.844,-113.012,-102.673,-87.4223,-85.0732,-82.62799999999999,-69.3059,-62.4098,-56.3252,-47.2693
57,-11.4,1.8266,3.78089,6.65004,10.6219,14.710999999999999,19.3065,24.4623,29.6868,35.244,42.4307,49.666000000000004,56.8101,64.9341,73.0988,80.9655,87.5627,93.0868,99.3289,104.781,109.86,114.196,112.218,113.072,114.8,119.083,120.569,122.586,123.076,117.281,106.938,92.5179,81.0,69.3924,56.0865,34.6421,17.8818,4.5271,-20.5274,-37.6512,-52.4649,-75.0695,-88.5551,-112.047,-127.707,-142.077,-156.319,-168.804,-187.296,-198.087,-212.493,-222.397,-235.76,-245.43,-252.228,-259.279,-265.056,-270.25,-277.30400000000003,-274.483,-269.509,-272.151,-258.958,-255.232,-253.349,-281.622,-245.691,-219.61900000000003,-213.862,-199.808,-190.286,-181.056,-171.655,-148.157,-134.285,-126.488,-115.289,-99.2461,-95.9815,-93.3796,-79.8385,-72.113,-65.8428,-55.6325
58,-11.6,1.81134,3.76627,6.642239999999998,10.6337,14.7568,19.4123,24.654,29.9942,35.7092,43.1121,50.6281,58.1005,66.6389,75.2607,83.6242,90.6702,96.6386,103.308,109.259,114.863,119.781,117.815,118.903,121.129,126.062,128.215,130.916,132.046,126.53,116.243,101.615,89.9916,77.9799,63.9559,41.7594,24.4497,10.7544,-15.7801,-34.1675,-49.8752,-74.0883,-88.5072,-113.952,-130.765,-146.515,-161.90200000000004,-175.884,-196.068,-208.159,-224.191,-235.383,-250.294,-261.2,-269.54900000000004,-277.428,-284.515,-290.592,-298.7990000000001,-296.258,-291.682,-294.5370000000001,-281.262,-277.635,-275.253,-306.822,-266.873,-240.17,-234.163,-219.278,-208.82,-198.876,-188.72,-164.158,-149.507,-140.671,-128.576,-111.654,-107.397,-104.538,-90.9895,-82.3148,-75.7136,-64.4569
59,-11.8,1.7888099999999998,3.73942,6.61424,10.6141,14.7588,19.4589,24.7689,30.2058,36.0574,43.6488,51.4166,59.1885,68.1091,77.1633,86.0042,93.5125,99.9092,106.991,113.432,119.564,125.057,123.075,124.385,127.128,132.741,135.592,139.03799999999998,140.891,135.764,125.752,111.016,99.3678,87.0308,72.4836,49.586000000000006,31.7468,17.8569,-10.037,-29.8038,-46.3561,-72.0831,-87.3919,-114.787,-132.759,-149.898,-166.446,-181.953,-203.847,-217.22,-235.016,-247.478,-263.954,-276.201,-286.116,-294.98,-303.383,-310.4890000000001,-320.002,-317.993,-313.881,-317.099,-303.966,-300.576,-297.77,-332.55300000000005,-288.638,-261.447,-255.2,-239.351,-228.008,-217.399,-206.319,-180.781,-165.36,-155.423,-142.42,-124.539,-119.227,-116.019,-102.384,-92.8566,-85.78,-73.8113
60,-12.0,1.75806,3.69875,6.5637300000000005,10.5594,14.7119,19.4398,24.7983,30.3107,36.2745,44.0228,52.0085,60.0453,69.3089,78.7632,88.0622,96.0867,102.888,110.361,117.278,123.935,129.997,127.963,129.477,132.75,139.062,142.615,146.83,149.472,144.844,135.445,120.804,109.213,96.5144,81.6411,58.1924,39.8737,25.7688,-3.24196,-24.3729,-41.878,-68.903,-85.0549,-114.376,-133.50799999999998,-152.032,-169.743,-186.785,-210.439,-225.14,-244.879,-258.508,-276.646,-290.204,-301.753,-311.791,-321.432,-329.7290000000001,-340.556,-339.352,-335.685,-339.451,-326.706,-323.732,-320.684,-358.732,-310.923,-283.3520000000001,-276.761,-260.009,-247.803,-236.592,-224.213,-197.824,-181.66,-170.578,-156.678,-137.769,-131.347,-127.712,-113.859,-103.829,-96.1629,-83.6152
61,-12.2,1.71869,3.64367,6.4900699999999985,10.4687,14.615,19.3536,24.7401,30.3057,36.3564,44.2281,52.3961,60.6609,70.2248,80.0397,89.7738,98.3649,105.57,113.411,120.788,127.964,134.59,132.463,134.157,137.968,144.994,149.248,154.22899999999996,157.708,153.679,145.144,131.004,119.569,106.52,91.3567,67.5698,48.8865,34.3669,4.61969,-17.7764,-36.4331,-64.4617,-81.4015,-112.62,-132.905,-152.806,-171.67700000000005,-190.245,-215.687,-231.779,-253.573,-268.389,-288.3590000000001,-303.121,-316.296,-327.635,-338.543,-348.271,-360.233,-360.016,-356.857,-361.408,-349.144,-346.641,-343.677,-385.312,-333.581,-305.743,-298.761,-281.261,-268.10900000000004,-256.256,-242.456,-215.346,-198.483,-186.242,-171.477,-151.499,-143.942,-139.834,-125.649,-115.257,-106.905,-93.7006
62,-12.4,1.67072,3.5746900000000004,6.39419,10.3437,14.4703,19.2033,24.5986,30.1955,36.3086,44.2713,52.5862,61.0424,70.8631,80.9954,91.1317,100.291,107.956,116.133,123.949,131.634,138.815,136.55,138.395,142.743,150.496,155.44,161.19899999999996,165.558,162.195,154.659,141.405,130.245,116.945,101.591,77.663,58.6782,43.6319,13.5083,-10.1097,-29.9598,-58.7369,-76.4154,-109.484,-130.906,-152.16899999999995,-172.292,-192.341,-219.617,-237.146,-260.92,-277.0,-298.938,-314.945,-329.634,-342.365,-354.677,-365.926,-378.898,-379.784,-377.309,-382.744,-371.087,-368.989,-366.349,-411.936,-356.321,-328.326,-321.0,-302.931,-288.895,-276.236,-261.1,-233.394,-215.797,-202.419,-186.853,-165.79,-157.096,-152.495,-137.847,-127.01,-117.873,-104.064
63,-12.6,1.61417,3.4923,6.27718,10.1862,14.2806,18.9922,24.378,29.9851,36.1366,44.1586,52.5855,61.1957,71.2288,81.6322,92.1274,101.83,110.036,118.514,126.737,134.912,142.631,140.171,142.18,147.048,155.524,161.159,167.726,172.955,170.282,163.809,151.599,140.83700000000005,127.424,112.187,88.366,69.0736,53.583999999999996,23.3318,-1.53022,-22.4165,-51.7493,-70.1898,-104.972,-127.486,-150.08100000000005,-171.722,-193.134,-222.30900000000003,-241.341,-266.922,-284.306,-308.155,-325.5,-341.673,-355.917,-369.789,-382.478,-396.422,-398.515,-396.925,-403.191,-392.345,-390.578,-388.384,-438.05300000000005,-378.693,-350.664,-343.01199999999994,-324.648,-309.99,-296.464,-280.039,-251.858,-233.41,-218.93400000000003,-202.626,-180.475,-170.65599999999995,-165.56,-150.32299999999995,-138.966,-128.953,-114.77
64,-12.8,1.54919,3.39681,6.14011,9.99806,14.048,18.724,24.0821,29.6796,35.8467,43.8971,52.4016,61.1285,71.3293,81.9562,92.7583,102.971,111.778,120.547,129.141,137.775,146.009,143.291,145.52,150.924,160.1,166.45,173.86,179.835,177.877,172.467,161.343,151.069,137.717,122.841,99.5821,80.0299,64.1317,33.9936,7.952139999999999,-13.884,-43.5459,-62.8853,-99.0967,-122.625,-146.601,-169.937,-192.554,-223.67,-244.256,-271.623,-290.3590000000001,-315.954,-334.707,-352.3040000000001,-368.144,-383.67800000000005,-397.846,-412.732,-416.065,-415.4980000000001,-422.61,-412.782,-411.31,-409.575,-463.381,-400.408,-372.5,-364.519,-345.997,-331.025,-316.684,-299.116,-270.60900000000004,-251.295,-235.768,-218.741,-195.472,-184.55,-178.967,-163.058,-151.142,-140.197,-125.838
65,-13.0,1.47592,3.2886900000000003,5.98388,9.78084,13.7752,18.4019,23.7151,29.2844,35.4449,43.4946,52.0431,60.8501,71.1754,81.978,93.02799999999999,103.71,113.119,122.236,131.16,140.219,148.936,145.895,148.382,154.382,164.21900000000005,171.301,179.581,186.169,184.97,180.587,170.584,160.866,147.71200000000005,133.314,111.085,91.3978,75.1879,45.4286,18.3,-4.4539300000000015,-34.299,-54.5482,-91.8648,-116.334,-141.815,-166.85299999999995,-190.478,-223.534,-245.686,-274.909,-295.04,-322.349,-342.602,-361.48,-378.986,-396.138,-411.89,-427.785,-432.323,-432.883,-440.866,-432.213,-431.141,-429.786,-487.844,-421.31,-393.641,-385.419,-366.73,-351.651,-336.514,-318.0490000000001,-289.368,-269.275,-252.832,-235.121,-210.681,-198.689,-192.643,-176.009,-163.514,-151.605,-137.162
66,-13.2,1.39427,3.16853,5.80934,9.53616,13.4644,18.0294,23.2816,28.805,34.9377,42.9587,51.5191,60.3705,70.7775,81.7086,92.9461,104.045,114.024,123.584,132.793,142.236,151.39700000000005,148.025,150.763,157.34,167.783,175.59,184.742,191.909,191.511,188.13,179.28,170.15599999999995,157.264,143.411,122.44,102.774,86.5905,57.5361,29.3705,5.81206,-24.2222,-45.1899,-83.3216,-108.754,-135.649,-162.42700000000005,-186.872,-221.831,-245.538,-276.634,-298.1690000000001,-327.237,-349.045,-369.19,-388.448,-407.079,-424.522,-441.437,-447.201,-449.019,-457.831,-450.479,-449.87,-448.902,-511.201,-441.246,-413.922,-405.502,-386.693,-371.634,-355.69,-336.5180000000001,-307.712,-286.937,-269.795,-251.441,-225.902,-212.891,-206.391,-188.977,-175.891,-162.986,-148.485
67,-13.4,1.30414,3.03671,5.61746,9.26582,13.1184,17.6097,22.7861,28.2468,34.3317,42.2975,50.8386,59.7001,70.1468,81.1603,92.531,103.981,114.487,124.56,134.04399999999998,143.821,153.378,149.805,152.674,159.73,170.709,179.215,189.219,196.974,197.403,195.049,187.382,178.863,166.324,152.997,133.339,113.84,97.9932,70.0281,41.0769,16.837,-13.3408,-34.8927,-73.6044,-100.025,-128.08700000000002,-156.54,-181.797,-218.542,-243.766,-276.73,-299.655,-330.487,-353.8640000000001,-375.335,-396.396,-416.455,-435.734,-453.584,-460.711,-463.759,-473.419,-467.532,-467.329,-466.778,-533.25,-460.107,-433.274,-424.6,-405.714,-390.794,-374.085,-354.33,-325.386,-303.991,-286.276,-267.345,-240.897,-226.922,-219.949,-201.776,-188.032,-174.17,-159.549
68,-13.6,1.20577,2.8938,5.4094,8.97158,12.74,17.1462,22.2332,27.6155,33.6339,41.5191,50.0116,58.8503,69.2962,80.3474,91.802,103.526,114.508,125.093,134.921,144.982,154.884,151.32,154.118,161.543,172.983,182.149,192.974,201.312,202.576,201.295,194.818,186.969,174.94,162.034,143.67700000000005,124.45,109.138,82.5109,53.3326,28.5891,-1.67681,-23.6607,-62.9215,-90.1021,-119.266,-149.124,-175.356,-213.653,-240.328,-275.136,-299.43,-332.02,-356.969,-379.785,-402.669,-424.181,-445.395,-464.207,-472.899,-477.051,-487.525,-483.225,-483.467,-483.32,-553.939,-477.77,-451.543,-442.654,-423.714,-408.969,-391.588,-371.352,-342.334,-320.336,-302.047,-282.638,-255.419,-240.525,-233.093,-214.273,-199.754,-185.043,-170.188
69,-13.8,1.10021,2.74098,5.1867800000000015,8.65587,12.3322,16.6428,21.628,26.9171,32.852,40.6325,49.0488,57.8339,68.24,79.2865,90.7774,102.694,114.1,125.149,135.4,145.734,155.924,152.618,155.126,162.80200000000005,174.61900000000003,184.402,196.011,204.919,207.011,206.835,201.538,194.45,183.096,170.533,153.412,134.518,119.908,94.741,65.9048,41.0175,10.7097,-11.5145,-51.3693,-78.9998,-109.241,-140.231,-167.521,-207.174,-235.189,-271.797,-297.4240000000001,-331.764,-358.278,-382.451,-407.168,-430.147,-453.34,-473.201,-483.615,-488.918,-500.095,-497.383,-498.174,-498.485,-573.1419999999998,-494.1,-468.556,-459.556,-440.677,-426.089,-408.073,-387.448,-358.476,-335.94,-317.045,-297.265,-269.298,-253.548,-245.704,-226.30900000000003,-210.959,-195.461,-180.318
70,-14.0,0.989105,2.58005,4.95181,8.3217,11.8988,16.1046,20.9766,26.1588,31.994,39.6479,47.9621,56.6644,66.9941,77.9951,89.4769,101.507,113.279,124.735,135.41,146.089,156.509,153.744,155.725,163.52100000000004,175.623,185.972,198.319,207.768,210.675,211.62,207.486,201.207,190.644,178.476,162.519,144.03799999999995,130.168,106.557,78.3952,53.8527,23.7804,1.33255,-38.9264,-66.8493,-97.99700000000001,-129.92700000000002,-158.17700000000005,-199.115,-228.357,-266.686,-293.588,-329.658,-357.833,-383.362,-409.901,-434.346,-459.573,-480.427,-492.638,-499.211,-511.112,-509.925,-511.412,-512.16,-590.665,-509.003,-484.241,-475.155,-456.481,-442.119,-423.461,-402.494,-373.676,-350.701,-331.241,-311.216,-282.469,-265.894,-257.682,-237.747,-221.574,-205.296,-189.875
71,-14.2,0.8740290000000001,2.4130700000000003,4.70714,7.972169999999998,11.444,15.5366,20.2852,25.3481,31.0689,38.5756,46.7637,55.3558,65.5742,76.4918,87.9197,100.002,112.059,123.865,134.914,146.017,156.65,154.737,155.933,163.692,175.977,186.825,199.856,209.816,213.52,215.586,212.598,207.143,197.415,185.727,170.919,152.974,139.778,117.807,90.45299999999999,66.6141,37.2243,14.6282,-25.6676,-53.8019,-85.6348,-118.376,-147.356,-189.499,-219.868,-259.883,-287.9190000000001,-325.67,-355.696,-382.671,-410.965,-436.841,-464.1880000000001,-485.877,-499.836,-507.734,-520.457,-520.803,-523.201,-524.263,-606.394,-522.405,-498.552,-489.35,-471.051,-456.936,-437.693,-416.384,-387.86,-364.462,-344.526,-324.38,-294.883,-277.457,-268.937,-248.476,-231.491,-214.442,-198.756
72,-14.4,0.756392,2.24195,4.45545,7.610530000000002,10.9715,14.9436,19.5597,24.4921,30.0852,37.4259,45.4657,53.922,63.9962,74.7944,86.1262,98.2084,110.459,122.558,133.921,145.447,156.359,155.517,155.775,163.316,175.65900000000005,186.924,200.576,211.023,215.509,218.689,216.829,212.196,203.31,192.132,178.479,161.14,148.608,128.359,101.888,78.8939,50.4888,28.1261,-11.7751,-40.0477,-72.3609,-105.809,-135.227,-178.42700000000005,-209.789,-251.49,-280.485,-319.805,-351.733,-380.4380000000001,-410.35,-437.574,-467.103,-489.616,-505.194,-514.488,-527.9680000000002,-529.9119999999998,-533.379,-534.773,-620.2769999999998,-534.192,-511.354,-502.076,-484.389,-470.37,-450.647,-429.049,-400.9980000000001,-377.149,-356.7519999999999,-336.589,-306.425,-288.173,-279.43,-258.403,-240.626,-222.825,-206.838
73,-14.6,0.637627,2.0684,4.19904,7.240019999999999,10.4852,14.3303,18.8055,23.5978,29.0505,36.2087,44.0795,52.3762,62.2764,72.9203,84.1175,96.1477,108.499,120.832,132.45,144.343,155.608,155.88299999999995,155.309,162.437,174.692,186.286,200.478,211.379,216.624,220.908,220.155,216.335,208.293,197.622,185.115,168.398,156.572,138.083,112.646,90.5166,63.2277,41.5045,2.5663,-25.6614,-58.3914,-92.292,-122.021,-165.96400000000003,-198.233,-241.467,-271.363,-312.075,-345.81699999999995,-376.584,-407.93,-436.417,-468.143,-491.555,-508.759,-519.554,-533.629,-537.125,-541.741,-543.581,-632.2,-544.313,-522.493,-513.239,-496.359,-482.36,-462.186,-440.406,-412.996,-388.779,-367.80800000000005,-347.735,-316.9840000000001,-297.992,-289.105,-267.516,-248.991,-230.477,-214.053
74,-14.8,0.519195,1.89418,3.94001,6.86348,9.98844,13.7011,18.0278,22.6717,27.9724,34.9333,42.6163,50.7314,60.4302,70.8873,81.9141,93.8433,106.198,118.71,130.524,142.721,154.33,155.745,154.618,161.128,173.134,184.956,199.594,210.891,216.853,222.229,222.561,219.543,212.341,202.171,190.799,174.77200000000005,163.686,146.894,122.665,101.392,75.3498,54.4822,17.0245,-10.8793,-43.8885,-77.8554,-107.923,-152.178,-185.322,-229.796,-260.594,-302.593,-337.957,-370.948,-403.649,-433.30300000000005,-467.209,-491.55,-510.457,-522.837,-537.497,-542.427,-548.1669999999998,-550.5369999999998,-642.015,-552.768,-531.9209999999998,-522.714,-506.778,-492.913,-472.27,-450.351,-423.726,-399.299,-377.664,-357.74,-326.488,-306.842,-297.886,-275.789,-256.568,-237.393,-220.402
75,-15.0,0.402577,1.72083,3.68025,6.48353,9.4844,13.06,17.2317,21.7197,26.8584,33.6088,41.0866,49.0006,58.4725,68.7131,79.5356,91.3183,103.589,116.215,128.168,140.601,152.493,155.086,153.79,159.46,171.043,182.977,197.955,209.567,216.192,222.637,224.029,221.799,215.43,205.75,195.49400000000003,180.282,169.972,154.732,131.792,111.413,86.8154,66.8464,31.1091,3.806880000000001,-28.9505,-62.6223,-93.0233,-137.207,-171.18200000000004,-216.568,-248.21400000000003,-291.486,-328.212,-363.369,-397.532,-428.2,-464.244,-489.522,-510.165,-524.1709999999998,-539.493,-545.867,-552.6419999999998,-555.528,-649.675,-559.4490000000002,-539.641,-530.471,-515.514,-501.939,-480.903,-458.78,-433.073,-408.572,-386.327,-366.518,-334.855,-314.638,-305.704,-283.127,-263.265,-243.482,-225.927
76,-15.2,0.289078,1.54972,3.42146,6.10255,8.97622,12.411,16.4223,20.7474,25.7159,32.2438,39.5009,47.196000000000005,56.418,66.4149,77.0016,88.5956,100.722,113.369,125.406,138.012,150.114,153.841,152.922,157.518,168.495,180.407,195.606,207.438,214.646,222.118,224.543,223.084,217.537,208.401,199.223,184.877,175.362,161.58700000000005,139.972,120.495,97.5281,78.4337,44.5377,18.0411,-13.8786,-46.9191,-77.4324,-121.333,-155.953,-201.908,-234.30900000000003,-278.77,-316.633,-353.845,-389.527,-421.135,-459.215,-485.411,-507.80300000000005,-523.4580000000002,-539.477,-547.376,-555.219,-558.539,-655.222,-564.217,-545.58,-536.538,-522.564,-509.301,-488.008,-465.649,-440.932,-416.484,-393.75,-374.047,-342.011,-321.305,-312.492,-289.465,-269.019,-248.669,-230.622
77,-15.4,0.179821,1.38221,3.16532,5.72267,8.46697,11.7577,15.6044,19.7606,24.5515,30.8466,37.8692,45.3297,54.2808,64.0093,74.3311,85.6973,97.6335,110.196,122.263,134.98,147.22,151.983,151.94799999999995,155.395,165.57,177.313,192.597,204.539,212.222,220.662,224.087,223.38,218.639,210.238,202.064,188.548,179.83,167.48,147.222,128.61,107.301,89.1091,57.1777,31.5962,0.777878,-31.35,-61.4818,-104.903,-139.89,-186.02,-219.002,-264.54200000000003,-303.311,-342.482,-379.575,-412.139,-452.156,-479.204,-503.326,-520.635,-537.371,-546.839,-555.8480000000002,-559.626,-658.5889999999998,-566.97,-549.601,-540.8330000000002,-527.998,-514.889,-493.455,-470.966,-447.306,-422.924,-399.828,-380.36,-347.879,-326.771,-318.175,-294.755,-273.786,-252.896,-234.411
78,-15.6,0.0759434,1.21947,2.91347,5.346019999999998,7.95947,11.1036,14.7821,18.7649,23.3717,29.425,36.2012,43.4129,52.0747,61.5122,71.543,82.6448,94.3489,106.734,118.767,131.534,143.842,149.528,150.572,153.19899999999996,162.366,173.785,189.004,200.931,208.967,218.291,222.654,222.676,218.723,211.243,203.998,191.329,183.401,172.415,153.537,135.749,116.014,98.7791,68.8793,44.3622,14.6844,-16.335,-45.6105,-88.0053,-123.188,-169.13,-202.389,-248.899,-288.428,-329.3,-367.731,-401.125,-443.114,-470.895,-496.696,-515.638,-533.092,-544.164,-554.409,-558.7280000000002,-659.615,-567.62,-551.592,-543.206,-531.7330000000002,-518.712,-497.14,-474.682,-452.282,-427.805,-404.473,-385.439,-352.471,-330.976,-322.693,-298.953,-277.525,-256.143,-237.243
79,-15.8,-0.0216115,1.06246,2.66756,4.97465,7.45626,10.4519,13.9594,17.7652,22.1824,27.9863,34.5058,41.4564,49.8127,58.9391,68.6553,79.4592,90.8928,103.036,114.943,127.704,140.011,146.501,148.58,151.054,159.0,169.937,184.928,196.709,204.962,215.067,220.248,220.969,217.786,211.271,204.968,193.227,186.072,176.38099999999997,158.884,141.863,123.66,107.438,79.5482,56.2682,27.7312,-2.01622,-30.1415,-70.887,-106.024,-151.41899999999995,-184.679,-231.931,-272.177,-314.336,-354.082,-388.122,-432.069,-460.571,-487.902,-508.425,-526.575,-539.2719999999998,-550.807,-555.732,-658.179,-566.172,-551.472,-543.555,-533.614,-520.855,-498.983,-476.699,-455.823,-431.061,-407.614,-389.214,-355.8590000000001,-333.875,-326.006,-302.024,-280.204,-258.403,-239.115
80,-16.0,-0.112096,0.912125,2.42903,4.6106099999999985,6.95982,9.80565,13.1401,16.7662,20.9894,26.538,32.7918,39.4706,47.5075,56.305,65.6855,76.1611,87.2897,99.1436,110.834,123.52,135.762,142.935,145.94799999999995,148.84,155.594,165.888,180.479,191.969,200.288,211.05900000000003,216.901,218.265,215.822,210.24400000000003,204.97,194.234,187.827,179.34900000000005,163.215,146.94,130.268,115.072,89.1146,67.1589,39.7928,11.5053,-15.3454,-54.1303,-88.8312,-133.054,-166.257,-213.816,-254.76,-297.725,-338.714,-373.263,-418.981,-448.30800000000005,-477.002,-498.9980000000001,-517.7819999999998,-532.104,-544.971,-550.557,-654.2,-562.691,-549.2719999999998,-541.797,-533.524,-521.255,-499.017,-476.919,-457.801,-432.709,-409.185,-391.603,-358.015,-335.417,-328.07,-303.921,-281.783,-259.639,-240.032
81,-16.2,-0.19497,0.769419,2.19905,4.25565,6.47237,9.16755,12.3277,15.7724,19.7977,25.0865,31.0673,37.4652,45.1713,53.6241,62.6506,72.7704,83.5629,95.0837,106.496,119.013,131.128,138.87,142.7,146.167,152.279,161.766,175.778,186.826,195.044,206.348,212.687,214.587,212.829,208.158,203.939,194.358,188.662,181.308,166.50099999999995,150.994,135.836,121.615,97.5422,76.9464,50.8084,24.1138,-1.4293,-38.0796,-72.0332,-114.423,-147.51,-194.731,-236.386,-279.632,-321.771,-356.653,-403.886,-434.043,-464.008,-487.448,-506.723,-522.633,-536.849,-543.135,-647.606,-557.154,-545.123,-537.855,-531.371,-519.775,-497.36300000000006,-475.271,-458.117,-432.828,-409.1230000000001,-392.531,-358.867,-335.63199999999995,-328.846,-304.605,-282.224,-259.823,-239.989
82,-16.4,-0.2699,0.635283,1.97859,3.91112,5.99584,8.5401,11.5258,14.7879,18.6127,23.6384,29.3406,35.4498,42.8156,50.9108,59.5668,69.3071,79.7348,90.8835,101.974,114.211,126.142,134.343,138.873,142.839,148.93200000000004,157.708,170.959,181.4,189.34,201.029,207.68,209.982,208.818,205.007,201.805,193.537,188.57,182.243,168.71200000000005,153.972,140.297,127.021,104.81,85.5988,60.748999999999995,35.6678,11.4497,-22.9029,-55.9095,-96.1842,-128.864,-175.044,-217.195,-260.327,-303.4240000000001,-338.509,-386.966,-417.80800000000005,-448.949,-473.877,-493.524,-510.902,-526.442,-533.439,-638.345,-549.505,-539.038,-531.797,-527.0930000000002,-516.326,-493.99300000000005,-471.686,-456.679,-431.404,-407.361,-391.931,-358.3780000000001,-334.622,-328.292,-304.035,-281.493,-258.92,-238.959
83,-16.6,-0.33634000000000003,0.5104390000000001,1.76839,3.57806,5.5321,7.925669999999998,10.7376,13.8165,17.4392,22.1997,27.6192,33.4337,40.4513,48.1786,56.4492,65.7903,75.827,86.5692,97.2975,109.163,120.84,129.394,134.512,138.891,145.138,153.592,166.171,175.834,183.313,195.223,201.985,204.546,203.857,200.819,198.571,191.645,187.49400000000003,182.11,169.80200000000005,155.861,143.625,131.297,110.909,93.0898,69.575,46.0848,23.1844,-8.77107,-40.5762,-78.7394,-110.677,-155.257,-197.235,-240.112,-283.784,-318.969,-368.381,-399.666,-431.945,-458.223,-478.35,-496.964,-513.76,-521.444,-626.366,-539.6990000000002,-530.919,-523.799,-520.628,-510.824,-488.79,-466.241,-453.41,-428.36800000000005,-403.959,-389.755,-356.511,-332.4190000000001,-326.376,-302.183,-279.566,-256.915,-236.936
84,-16.8,-0.39375,0.395387,1.56912,3.25771,5.08275,7.32653,9.96542,12.8616,16.2818,20.7758,25.9097,31.4251,38.0884,45.4396,53.3126,62.2376,71.8604,82.1656,92.495,103.929,115.271,124.064,129.664,134.37,140.7,149.017,161.315,170.294,177.128,189.093,195.755,198.42,198.072,195.679,194.263,188.64,185.345,180.844,169.722,156.716,145.87,134.48,115.867,99.4301,77.2775,55.3399,33.741,4.236280000000002,-26.0956,-62.1393,-93.1299,-135.705,-176.733,-219.127,-263.003,-298.079,-348.176,-379.739,-413.064,-440.475,-461.191,-480.898,-498.807,-507.12,-611.606,-527.668,-520.683,-513.868,-511.91,-503.192,-481.673,-459.153,-448.257,-423.667,-399.094,-385.981,-353.235,-329.001,-323.082,-299.04,-276.446,-253.82,-233.946
85,-17.0,-0.44202,0.290617,1.3814799999999998,2.95125,4.6491,6.7446600000000005,9.21186,11.9267,15.1445,19.3719,24.2188,29.4323,35.7369,42.7059,50.1714,58.666000000000004,67.8556,77.697,87.595,98.5583,109.5,118.392,124.374,129.326,135.667,143.792,155.987,164.68099999999995,170.956,182.802,189.143,191.743,191.592,189.689,188.937,184.537,182.072,178.41299999999995,168.447,156.569,147.053,136.576,119.677,104.596,83.8084,63.4029,43.0828,16.0492,-12.6722,-46.4703,-76.4251,-116.707,-156.282,-197.659,-241.371,-276.07,-326.523,-358.341,-392.335,-420.799,-442.065,-462.799,-481.608,-490.575,-594.087,-513.4169999999998,-508.319,-501.955,-500.893,-493.377,-472.589,-450.497,-441.193,-417.252,-392.822,-380.586,-348.524,-324.348,-318.396,-294.595,-272.129,-249.641,-230.005
86,-17.2,-0.481266,0.196382,1.20609,2.65939,4.2324,6.18173,8.47927,11.0146,14.0309,17.9927,22.5524,27.4628,33.4063,39.9888,47.0395,55.0923,63.8326,73.1869,82.6252,93.0823,103.578,112.435,118.689,123.812,130.095,137.971,149.999,158.591,164.695,176.28,182.32,184.668,184.552,182.976,182.705,179.40900000000005,177.726,174.831,165.984,155.374,147.131,137.537,122.287,108.527,89.1262,70.2511,51.2203,26.6014,-0.456236,-31.906999999999996,-60.6928,-98.5498,-136.401,-176.233,-219.084,-253.295,-303.625,-335.6869999999999,-369.839,-399.312,-421.071,-442.635,-462.134,-471.997,-573.878,-496.986,-493.842,-488.055,-487.724,-481.354,-461.495,-440.21,-432.191,-409.082,-385.088,-373.541,-342.356,-318.448,-312.3040000000001,-288.841,-266.616,-244.39,-225.111
